1395957713762,17307,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395957826341,126891,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395957966248,18109,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395957988091,45731,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395958038070,50931,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395958197663,47401,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395958246894,17452,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395958704304,67874,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-3,text,false,2383,0
1395958764320,7857,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-9,text,false,2383,0
1395958714303,57894,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-4,text,false,2383,0
1395958694305,77904,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-2,text,false,2383,0
1395958684310,87915,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-1,text,false,2383,0
1395958724317,47912,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-5,text,false,2383,0
1395958754313,17924,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-8,text,false,2383,0
1395958734307,37949,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-6,text,false,2383,0
1395958744308,27951,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-7,text,false,2383,0
1395958985729,2542,BG,200,OK,BoatGuard 1-1,text,true,181,2542
1395958988279,1893,BG,200,OK,BoatGuard 1-1,text,true,181,1893
1395958990179,1821,BG,200,OK,BoatGuard 1-1,text,true,181,1821
1395958992010,2560,BG,200,OK,BoatGuard 1-1,text,true,181,2559
1395958994578,1917,BG,200,OK,BoatGuard 1-1,text,true,181,1917
1395958996503,1867,BG,200,OK,BoatGuard 1-1,text,true,181,1867
1395959026546,2968,BG,200,OK,BoatGuard 1-1,text,true,181,2968
1395959036547,1906,BG,200,OK,BoatGuard 1-2,text,true,181,1906
1395959046557,2230,BG,200,OK,BoatGuard 1-3,text,true,181,2229
1395959270646,2421,BG,200,OK,BoatGuard 1-1,text,true,181,2421
1395959276216,1953,BG,200,OK,BoatGuard 1-2,text,true,181,1953
1395959281775,1895,BG,200,OK,BoatGuard 1-3,text,true,181,1895
1395959287325,2462,BG,200,OK,BoatGuard 1-4,text,true,181,2462
1395959292892,2452,BG,200,OK,BoatGuard 1-5,text,true,181,2452
1395959298454,1922,BG,200,OK,BoatGuard 1-6,text,true,181,1922
1395959304010,2417,BG,200,OK,BoatGuard 1-7,text,true,181,2416
1395959309559,1956,BG,200,OK,BoatGuard 1-8,text,true,181,1956
1395959315113,1831,BG,200,OK,BoatGuard 1-9,text,true,181,1831
1395959419176,2365,BG,200,OK,BoatGuard 1-1,text,true,181,2365
1395959421170,2249,BG,200,OK,BoatGuard 1-2,text,true,181,2249
1395959423168,2047,BG,200,OK,BoatGuard 1-3,text,true,181,2047
1395959425166,1938,BG,200,OK,BoatGuard 1-4,text,true,181,1938
1395959427165,1920,BG,200,OK,BoatGuard 1-5,text,true,181,1920
1395959429170,1979,BG,200,OK,BoatGuard 1-6,text,true,181,1979
1395959431179,2913,BG,200,OK,BoatGuard 1-7,text,true,181,2913
1395959433172,2688,BG,200,OK,BoatGuard 1-8,text,true,181,2688
1395959435171,2370,BG,200,OK,BoatGuard 1-9,text,true,181,2370
1395959437174,2734,BG,200,OK,BoatGuard 1-10,text,true,181,2734
1395959567010,4021,BG,200,OK,BoatGuard 1-1,text,true,181,4021
1395959569018,2881,BG,200,OK,BoatGuard 1-3,text,true,181,2881
1395959567993,4821,BG,200,OK,BoatGuard 1-2,text,true,181,4821
1395959571008,6539,BG,200,OK,BoatGuard 1-5,text,true,181,6539
1395959570009,8260,BG,200,OK,BoatGuard 1-4,text,true,181,8260
1395959572008,6721,BG,200,OK,BoatGuard 1-6,text,true,181,6721
1395959574012,5877,BG,200,OK,BoatGuard 1-8,text,true,181,5876
1395959573028,10680,BG,200,OK,BoatGuard 1-7,text,true,181,10680
1395959576028,8589,BG,200,OK,BoatGuard 1-10,text,true,181,8588
1395959579012,6982,BG,200,OK,BoatGuard 1-13,text,true,181,6982
1395959584029,2686,BG,200,OK,BoatGuard 1-18,text,true,181,2686
1395959582018,5028,BG,200,OK,BoatGuard 1-16,text,true,181,5028
1395959578011,9390,BG,200,OK,BoatGuard 1-12,text,true,181,9389
1395959580032,10169,BG,200,OK,BoatGuard 1-14,text,true,181,10169
1395959577017,14052,BG,200,OK,BoatGuard 1-11,text,true,181,14052
1395959583017,8345,BG,200,OK,BoatGuard 1-17,text,true,181,8345
1395959575004,16906,BG,200,OK,BoatGuard 1-9,text,true,181,16906
1395959581022,11454,BG,200,OK,BoatGuard 1-15,text,true,181,11454
1395959664550,3052,BG,200,OK,BoatGuard 1-1,text,true,181,3052
1395959684540,1940,BG,200,OK,BoatGuard 1-2,text,true,181,1939
1395959820929,3109,BG,200,OK,BoatGuard 1-1,text,true,181,3109
1395959840919,2594,BG,200,OK,BoatGuard 1-2,text,true,181,2594
1395959860918,2486,BG,200,OK,BoatGuard 1-3,text,true,181,2486
1395959880921,2390,BG,200,OK,BoatGuard 1-4,text,true,181,2390
1395959900924,1868,BG,200,OK,BoatGuard 1-5,text,true,181,1868
1395959920924,1917,BG,200,OK,BoatGuard 1-6,text,true,181,1917
1395959940929,3534,BG,200,OK,BoatGuard 1-7,text,true,181,3534
1395959960925,2683,BG,200,OK,BoatGuard 1-8,text,true,181,2683
1395959980928,2494,BG,200,OK,BoatGuard 1-9,text,true,181,2494
1395960000933,3765,BG,200,OK,BoatGuard 1-10,text,true,181,3765
1395960020930,2797,BG,200,OK,BoatGuard 1-11,text,true,181,2797
1396339197467,461,BG,200,OK,BoatGuard 1-2,text,true,181,461
1396339197467,505,BG,200,OK,BoatGuard 1-1,text,true,181,505
1396339197670,664,BG,200,OK,BoatGuard 1-3,text,true,181,664
1396339197969,405,BG,200,OK,BoatGuard 1-4,text,true,181,405
1396339198246,342,BG,200,OK,BoatGuard 1-5,text,true,181,342
1396339198548,215,BG,200,OK,BoatGuard 1-6,text,true,181,215
1396339198799,435,BG,200,OK,BoatGuard 1-7,text,true,181,435
1396339199077,279,BG,200,OK,BoatGuard 1-8,text,true,181,279
1396339199357,232,BG,200,OK,BoatGuard 1-9,text,true,181,232
1396339199651,236,BG,200,OK,BoatGuard 1-10,text,true,181,236
1396339199910,276,BG,200,OK,BoatGuard 1-11,text,true,181,276
1396339200186,289,BG,200,OK,BoatGuard 1-12,text,true,181,289
1396339200468,320,BG,200,OK,BoatGuard 1-13,text,true,181,320
1396339200773,406,BG,200,OK,BoatGuard 1-14,text,true,181,406
1396339201026,285,BG,200,OK,BoatGuard 1-15,text,true,181,285
1396339506302,725,BG,200,OK,BoatGuard 1-4,text,true,181,724
1396339506300,834,BG,200,OK,BoatGuard 1-5,text,true,181,834
1396339506282,1140,BG,200,OK,BoatGuard 1-1,text,true,181,1139
1396339507138,504,BG,200,OK,BoatGuard 1-5,text,true,181,504
1396339506317,1336,BG,200,OK,BoatGuard 1-8,text,true,181,1336
1396339507426,706,BG,200,OK,BoatGuard 1-1,text,true,181,706
1396339506304,1892,BG,200,OK,BoatGuard 1-2,text,true,181,1892
1396339506326,1981,BG,200,OK,BoatGuard 1-9,text,true,181,1981
1396339508140,705,BG,200,OK,BoatGuard 1-1,text,true,181,705
1396339507670,1272,BG,200,OK,BoatGuard 1-8,text,true,181,1272
1396339506331,2857,BG,200,OK,BoatGuard 1-7,text,true,181,2857
1396339508311,988,BG,200,OK,BoatGuard 1-9,text,true,181,987
1396339506301,3227,BG,200,OK,BoatGuard 1-6,text,true,181,3227
1396339509191,446,BG,200,OK,BoatGuard 1-7,text,true,181,446
1396339508851,890,BG,200,OK,BoatGuard 1-1,text,true,181,890
1396339507647,2464,BG,200,OK,BoatGuard 1-5,text,true,181,2464
1396339509641,511,BG,200,OK,BoatGuard 1-7,text,true,181,511
1396339509308,914,BG,200,OK,BoatGuard 1-9,text,true,181,914
1396339627252,649,BG,200,OK,BoatGuard 1-4,text,true,181,649
1396339627253,767,BG,200,OK,BoatGuard 1-5,text,true,181,767
1396339627234,886,BG,200,OK,BoatGuard 1-2,text,true,181,886
1396339627904,513,BG,200,OK,BoatGuard 1-4,text,true,181,513
1396339627248,1265,BG,200,OK,BoatGuard 1-6,text,true,181,1265
1396339627249,1484,BG,200,OK,BoatGuard 1-7,text,true,181,1484
1396339627270,1694,BG,200,OK,BoatGuard 1-9,text,true,181,1694
1396339628421,633,BG,200,OK,BoatGuard 1-4,text,true,181,633
1396339628736,582,BG,200,OK,BoatGuard 1-7,text,true,181,582
1396339627258,2243,BG,200,OK,BoatGuard 1-1,text,true,181,2243
1396339628967,570,BG,200,OK,BoatGuard 1-9,text,true,181,570
1396339629540,406,BG,200,OK,BoatGuard 1-9,text,true,181,406
1396339627270,2864,BG,200,OK,BoatGuard 1-10,text,true,181,2864
1396339629504,751,BG,200,OK,BoatGuard 1-1,text,true,181,751
1396339744786,551,BG,200,OK,BoatGuard 1-4,text,true,181,551
1396339744793,669,BG,200,OK,BoatGuard 1-7,text,true,181,669
1396339744778,1193,BG,200,OK,BoatGuard 1-3,text,true,181,1193
1396339745466,789,BG,200,OK,BoatGuard 1-7,text,true,181,789
1396339744804,1467,BG,200,OK,BoatGuard 1-8,text,true,181,1467
1396339744791,1688,BG,200,OK,BoatGuard 1-6,text,true,181,1688
1396339744781,1817,BG,200,OK,BoatGuard 1-1,text,true,181,1817
1396339746276,674,BG,200,OK,BoatGuard 1-8,text,true,181,674
1396339746259,695,BG,200,OK,BoatGuard 1-7,text,true,181,695
1396339746482,476,BG,200,OK,BoatGuard 1-6,text,true,181,476
1396339746982,453,BG,200,OK,BoatGuard 1-6,text,true,181,453
1396339746954,718,BG,200,OK,BoatGuard 1-8,text,true,181,718
1396339746601,1093,BG,200,OK,BoatGuard 1-1,text,true,181,1093
1396339744793,3025,BG,200,OK,BoatGuard 1-5,text,true,181,3023
1396340072394,524,BG,200,OK,BoatGuard 1-2,text,true,181,524
1396340072407,738,BG,200,OK,BoatGuard 1-5,text,true,181,738
1396340072426,873,BG,200,OK,BoatGuard 1-7,text,true,181,873
1396340072413,1310,BG,200,OK,BoatGuard 1-3,text,true,181,1310
1396340072421,1351,BG,200,OK,BoatGuard 1-9,text,true,181,1351
1396340245152,681,BG,200,OK,BoatGuard 1-9,text,true,181,681
1396340245133,926,BG,200,OK,BoatGuard 1-4,text,true,181,926
1396340245150,1043,BG,200,OK,BoatGuard 1-7,text,true,181,1043
1396340245146,1170,BG,200,OK,BoatGuard 1-8,text,true,181,1170
1396340245154,1358,BG,200,OK,BoatGuard 1-3,text,true,181,1358
1396340245154,1683,BG,200,OK,BoatGuard 1-6,text,true,181,1683
1396340245159,1684,BG,200,OK,BoatGuard 1-10,text,true,181,1684
1396340245836,1440,BG,200,OK,BoatGuard 1-9,text,true,181,1440
1396340246321,1376,BG,200,OK,BoatGuard 1-8,text,true,181,1376
1396340245129,2573,BG,200,OK,BoatGuard 1-1,text,true,181,2573
1396340245130,2672,BG,200,OK,BoatGuard 1-2,text,true,181,2672
1396340246856,1196,BG,200,OK,BoatGuard 1-10,text,true,181,1196
1396340247721,445,BG,200,OK,BoatGuard 1-1,text,true,181,445
1396340246841,1433,BG,200,OK,BoatGuard 1-6,text,true,181,1433
1396340246195,2211,BG,200,OK,BoatGuard 1-7,text,true,181,2211
1396340248170,447,BG,200,OK,BoatGuard 1-1,text,true,181,447
1396340247700,961,BG,200,OK,BoatGuard 1-8,text,true,181,961
1396340356796,804,BG,200,OK,BoatGuard 1-7,text,true,181,804
1396340356779,866,BG,200,OK,BoatGuard 1-5,text,true,181,866
1396340356781,1209,BG,200,OK,BoatGuard 1-6,text,true,181,1209
1396340357603,486,BG,200,OK,BoatGuard 1-7,text,true,181,486
1396340356795,1546,BG,200,OK,BoatGuard 1-3,text,true,181,1546
1396340356784,1562,BG,200,OK,BoatGuard 1-2,text,true,181,1562
1396340356798,1551,BG,200,OK,BoatGuard 1-1,text,true,181,1551
1396340357649,1381,BG,200,OK,BoatGuard 1-5,text,true,181,1381
1396340358365,860,BG,200,OK,BoatGuard 1-1,text,true,181,860
1396340356775,2487,BG,200,OK,BoatGuard 1-9,text,true,181,2487
1396340356788,2476,BG,200,OK,BoatGuard 1-8,text,true,181,2476
1396340358344,1076,BG,200,OK,BoatGuard 1-3,text,true,181,1076
1396340356796,2745,BG,200,OK,BoatGuard 1-4,text,true,181,2745
1396340358364,1236,BG,200,OK,BoatGuard 1-2,text,true,181,1236
1396340359033,1139,BG,200,OK,BoatGuard 1-5,text,true,181,1139
1396340359604,829,BG,200,OK,BoatGuard 1-2,text,true,181,829
1396340500464,723,BG,200,OK,BoatGuard 1-5,text,true,181,723
1396340500483,867,BG,200,OK,BoatGuard 1-8,text,true,181,867
1396340500475,1087,BG,200,OK,BoatGuard 1-10,text,true,181,1087
1396340500472,1330,BG,200,OK,BoatGuard 1-9,text,true,181,1330
1396340500478,1527,BG,200,OK,BoatGuard 1-7,text,true,181,1527
1396340500466,2002,BG,200,OK,BoatGuard 1-2,text,true,181,2002
1396340500474,2136,BG,200,OK,BoatGuard 1-4,text,true,181,2136
1396340501353,1618,BG,200,OK,BoatGuard 1-8,text,true,181,1618
1396340501191,1874,BG,200,OK,BoatGuard 1-5,text,true,181,1874
1396340502613,559,BG,200,OK,BoatGuard 1-4,text,true,181,559
1396340501565,1860,BG,200,OK,BoatGuard 1-10,text,true,181,1860
1396340502471,1043,BG,200,OK,BoatGuard 1-2,text,true,181,1043
1396340500481,3213,BG,200,OK,BoatGuard 1-1,text,true,181,3213
1396340503069,849,BG,200,OK,BoatGuard 1-5,text,true,181,849
1396340503175,1013,BG,200,OK,BoatGuard 1-4,text,true,181,1013
1396340603323,917,BG,200,OK,BoatGuard 1-8,text,true,181,917
1396340603331,1117,BG,200,OK,BoatGuard 1-9,text,true,181,1117
1396340603342,1154,BG,200,OK,BoatGuard 1-3,text,true,181,1154
1396340603336,1243,BG,200,OK,BoatGuard 1-2,text,true,181,1243
1396340603313,1369,BG,200,OK,BoatGuard 1-5,text,true,181,1369
1396340603323,1362,BG,200,OK,BoatGuard 1-1,text,true,181,1362
1396340603342,1632,BG,200,OK,BoatGuard 1-4,text,true,181,1632
1396340603313,1758,BG,200,OK,BoatGuard 1-6,text,true,181,1758
1396340603338,1820,BG,200,OK,BoatGuard 1-10,text,true,181,1820
1396340603324,1841,BG,200,OK,BoatGuard 1-7,text,true,181,1841
1396340638631,1036,BG,200,OK,BoatGuard 1-17,text,true,181,1036
1396340638640,1159,BG,200,OK,BoatGuard 1-29,text,true,181,1159
1396340638642,1527,BG,200,OK,BoatGuard 1-33,text,true,181,1527
1396340638449,1749,BG,200,OK,BoatGuard 1-3,text,true,181,1749
1396340638641,1590,BG,200,OK,BoatGuard 1-13,text,true,181,1590
1396340701171,2001,BG,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://localhost:8080 refused,BoatGuard 1-1,text,false,2222,0
1396340703171,3258,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-2,text,false,2383,0
1396340705172,1258,BG,Non HTTP response code: java.net.SocketException,Non HTTP response message: socket closed,BoatGuard 1-3,text,false,2383,0
1396340716351,206,BG,200,OK,BoatGuard 1-1,text,true,181,206
1396340718359,292,BG,200,OK,BoatGuard 1-2,text,true,181,292
1396340720355,220,BG,200,OK,BoatGuard 1-3,text,true,181,220
1396340722359,196,BG,200,OK,BoatGuard 1-4,text,true,181,196
1396340724359,283,BG,200,OK,BoatGuard 1-5,text,true,181,283
1396340726351,221,BG,200,OK,BoatGuard 1-6,text,true,181,221
1396340728363,229,BG,200,OK,BoatGuard 1-7,text,true,181,229
1396340730370,265,BG,200,OK,BoatGuard 1-8,text,true,181,265
1396340732361,207,BG,200,OK,BoatGuard 1-9,text,true,181,207
1396340734354,252,BG,200,OK,BoatGuard 1-10,text,true,181,252
1396340736370,301,BG,200,OK,BoatGuard 1-11,text,true,181,301
1396340738363,216,BG,200,OK,BoatGuard 1-12,text,true,181,216
1396340740362,241,BG,200,OK,BoatGuard 1-13,text,true,181,241
1396340742363,288,BG,200,OK,BoatGuard 1-14,text,true,181,288
1396340744371,216,BG,200,OK,BoatGuard 1-15,text,true,181,216
1396340746371,207,BG,200,OK,BoatGuard 1-16,text,true,181,207
1396340748358,253,BG,200,OK,BoatGuard 1-17,text,true,181,253
1396342129867,175,BG,200,OK,BoatGuard 1-1,text,true,181,175
1396342131864,167,BG,200,OK,BoatGuard 1-2,text,true,181,167
1396342133872,211,BG,200,OK,BoatGuard 1-3,text,true,181,211
1396342135864,139,BG,200,OK,BoatGuard 1-4,text,true,181,139
1396342137865,147,BG,200,OK,BoatGuard 1-5,text,true,181,147
1396342956635,214,BG,200,OK,BoatGuard 1-1,text,true,181,214
1396342958638,224,BG,200,OK,BoatGuard 1-2,text,true,181,224
1396342960640,260,BG,200,OK,BoatGuard 1-3,text,true,181,260
1396342962640,307,BG,200,OK,BoatGuard 1-4,text,true,181,307
1396342964641,244,BG,200,OK,BoatGuard 1-5,text,true,181,244
1396342966642,196,BG,200,OK,BoatGuard 1-6,text,true,181,196
1396342968641,249,BG,200,OK,BoatGuard 1-7,text,true,181,249
1396342970643,194,BG,200,OK,BoatGuard 1-8,text,true,181,194
1396342972642,290,BG,200,OK,BoatGuard 1-9,text,true,181,290
1396342974645,146,BG,200,OK,BoatGuard 1-10,text,true,181,146
1396342976644,181,BG,200,OK,BoatGuard 1-11,text,true,181,181
1396342978645,174,BG,200,OK,BoatGuard 1-12,text,true,181,174
1396342980645,143,BG,200,OK,BoatGuard 1-13,text,true,181,143
1396342982644,189,BG,200,OK,BoatGuard 1-14,text,true,181,189
1396342984644,189,BG,200,OK,BoatGuard 1-15,text,true,181,189
1396342986647,141,BG,200,OK,BoatGuard 1-16,text,true,181,141
1396342988648,184,BG,200,OK,BoatGuard 1-17,text,true,181,184
1396342990649,176,BG,200,OK,BoatGuard 1-18,text,true,181,176
1396342992648,142,BG,200,OK,BoatGuard 1-19,text,true,181,142
1396342994651,176,BG,200,OK,BoatGuard 1-20,text,true,181,176
1396345662639,581,BG,200,OK,BoatGuard 1-7,text,true,181,581
1396345662653,604,BG,200,OK,BoatGuard 1-35,text,true,181,604
1396345662567,698,BG,200,OK,BoatGuard 1-8,text,true,181,698
1396345662484,823,BG,200,OK,BoatGuard 1-2,text,true,181,823
1396345662636,731,BG,200,OK,BoatGuard 1-28,text,true,181,731
1396345662586,874,BG,200,OK,BoatGuard 1-19,text,true,181,874
1396345821699,99,BG,200,OK,BoatGuard 1-1,text,true,181,99
1396345821801,84,BG,200,OK,BoatGuard 1-1,text,true,181,84
1396345821888,96,BG,200,OK,BoatGuard 1-1,text,true,181,96
1396345821987,121,BG,200,OK,BoatGuard 1-1,text,true,181,121
1396345822111,111,BG,200,OK,BoatGuard 1-1,text,true,181,111
1396345822225,89,BG,200,OK,BoatGuard 1-1,text,true,181,89
1396345822317,73,BG,200,OK,BoatGuard 1-1,text,true,181,72
1396345822393,80,BG,200,OK,BoatGuard 1-1,text,true,181,80
1396345822477,75,BG,200,OK,BoatGuard 1-1,text,true,181,75
1396345822556,82,BG,200,OK,BoatGuard 1-1,text,true,181,82
1396345822641,158,BG,200,OK,BoatGuard 1-1,text,true,181,158
1396345822699,113,BG,200,OK,BoatGuard 1-2,text,true,181,113
1396345822802,135,BG,200,OK,BoatGuard 1-1,text,true,181,135
1396345822818,185,BG,200,OK,BoatGuard 1-2,text,true,181,185
1396345822941,187,BG,200,OK,BoatGuard 1-1,text,true,181,187
1396345823006,128,BG,200,OK,BoatGuard 1-2,text,true,181,128
1396345823130,146,BG,200,OK,BoatGuard 1-1,text,true,181,146
1396345823151,163,BG,200,OK,BoatGuard 1-2,text,true,181,163
1396345823317,65,BG,200,OK,BoatGuard 1-2,text,true,181,65
1396345823385,78,BG,200,OK,BoatGuard 1-2,text,true,181,78
1396345823467,71,BG,200,OK,BoatGuard 1-2,text,true,181,71
1396345823544,68,BG,200,OK,BoatGuard 1-2,text,true,181,68
1396345823617,84,BG,200,OK,BoatGuard 1-2,text,true,181,84
1396345823704,85,BG,200,OK,BoatGuard 1-2,text,true,181,85
1396345823698,164,BG,200,OK,BoatGuard 1-3,text,true,181,164
1396345823794,142,BG,200,OK,BoatGuard 1-2,text,true,181,142
1396345823865,165,BG,200,OK,BoatGuard 1-3,text,true,181,165
1396345823946,152,BG,200,OK,BoatGuard 1-2,text,true,181,152
1396345824102,100,BG,200,OK,BoatGuard 1-2,text,true,181,100
1396345824033,199,BG,200,OK,BoatGuard 1-3,text,true,181,199
1396345824206,129,BG,200,OK,BoatGuard 1-2,text,true,181,129
1396345824235,151,BG,200,OK,BoatGuard 1-3,text,true,181,151
1396345824389,72,BG,200,OK,BoatGuard 1-3,text,true,181,72
1396345824463,85,BG,200,OK,BoatGuard 1-3,text,true,181,85
1396345824551,83,BG,200,OK,BoatGuard 1-3,text,true,181,83
1396345824637,97,BG,200,OK,BoatGuard 1-3,text,true,181,97
1396345824738,98,BG,200,OK,BoatGuard 1-3,text,true,181,98
1396345824698,209,BG,200,OK,BoatGuard 1-4,text,true,181,209
1396345824910,112,BG,200,OK,BoatGuard 1-4,text,true,181,112
1396345824839,257,BG,200,OK,BoatGuard 1-3,text,true,181,257
1396345825026,153,BG,200,OK,BoatGuard 1-4,text,true,181,153
1396345825099,166,BG,200,OK,BoatGuard 1-3,text,true,181,166
1396345825182,165,BG,200,OK,BoatGuard 1-4,text,true,181,165
1396345825268,153,BG,200,OK,BoatGuard 1-3,text,true,181,153
1396345825350,153,BG,200,OK,BoatGuard 1-4,text,true,181,153
1396345825424,162,BG,200,OK,BoatGuard 1-3,text,true,181,161
1396345825506,157,BG,200,OK,BoatGuard 1-4,text,true,181,157
1396345825589,159,BG,200,OK,BoatGuard 1-3,text,true,181,159
1396345825666,157,BG,200,OK,BoatGuard 1-4,text,true,181,157
1396345825700,186,BG,200,OK,BoatGuard 1-5,text,true,181,185
1396345825827,145,BG,200,OK,BoatGuard 1-4,text,true,181,145
1396345825888,153,BG,200,OK,BoatGuard 1-5,text,true,181,153
1396345825975,161,BG,200,OK,BoatGuard 1-4,text,true,181,161
1396345826044,146,BG,200,OK,BoatGuard 1-5,text,true,181,146
1396345826139,166,BG,200,OK,BoatGuard 1-4,text,true,181,166
1396345826194,184,BG,200,OK,BoatGuard 1-5,text,true,181,184
1396345826310,161,BG,200,OK,BoatGuard 1-4,text,true,181,161
1396345826382,166,BG,200,OK,BoatGuard 1-5,text,true,181,165
1396345826475,143,BG,200,OK,BoatGuard 1-4,text,true,181,143
1396345826624,96,BG,200,OK,BoatGuard 1-4,text,true,181,96
1396345826551,226,BG,200,OK,BoatGuard 1-5,text,true,181,226
1396345826723,158,BG,200,OK,BoatGuard 1-4,text,true,181,158
1396345826780,159,BG,200,OK,BoatGuard 1-5,text,true,181,159
1396345826943,83,BG,200,OK,BoatGuard 1-5,text,true,181,83
1396346187927,269,BG,200,OK,BoatGuard 1-1,text,true,181,268
1396346189944,276,BG,200,OK,BoatGuard 1-2,text,true,181,276
1396346191927,148,BG,200,OK,BoatGuard 1-3,text,true,181,147
1396346193934,188,BG,200,OK,BoatGuard 1-4,text,true,181,187
1396346195941,227,BG,200,OK,BoatGuard 1-5,text,true,181,227
1396346197942,123,BG,200,OK,BoatGuard 1-6,text,true,181,123
1396346199930,187,BG,200,OK,BoatGuard 1-7,text,true,181,187
1396346201942,184,BG,200,OK,BoatGuard 1-8,text,true,181,184
1396346203943,137,BG,200,OK,BoatGuard 1-9,text,true,181,137
1396346205948,193,BG,200,OK,BoatGuard 1-10,text,true,181,193
1396346207939,183,BG,200,OK,BoatGuard 1-11,text,true,181,183
1396346209936,134,BG,200,OK,BoatGuard 1-12,text,true,181,134
1396346211952,186,BG,200,OK,BoatGuard 1-13,text,true,181,186
1396346213944,171,BG,200,OK,BoatGuard 1-14,text,true,181,171
1396346215932,188,BG,200,OK,BoatGuard 1-15,text,true,181,188
1396346217941,243,BG,200,OK,BoatGuard 1-16,text,true,181,243
1396346219945,184,BG,200,OK,BoatGuard 1-17,text,true,181,184
1396346221944,145,BG,200,OK,BoatGuard 1-18,text,true,181,145
1396346223940,179,BG,200,OK,BoatGuard 1-19,text,true,181,179
1396346225938,177,BG,200,OK,BoatGuard 1-20,text,true,181,177
1396346227944,135,BG,200,OK,BoatGuard 1-21,text,true,181,135
1396346230186,192,BG,200,OK,BoatGuard 1-22,text,true,181,191
1396346231933,212,BG,200,OK,BoatGuard 1-23,text,true,181,211
1396346233938,138,BG,200,OK,BoatGuard 1-24,text,true,181,138
